,ethereum_address,ether_balance,unique_tokens,unique_transfers
1127,0x56c915758ad3f76fd287fff7563ee313142fb663,3708.1999025629852,58,35
1128,0x72f3bc0d7d802e11925a1395033befade93b1a2d,1086.1,30,2
1129,0xf9aac6a1c838b36e2953115804806564ee7afaa8,27062.966355889774,46,2
1130,0xfda579cb1dbe43b547086e15f1e5247533b681ca,1140.70739894,39,2
1131,0x04786aada9deea2150deab7b3b8911c309f5ed90,37257.53286551934,57,2
1132,0xa3883a24f7f166205f1a6a9949076c26a76e7178,1830.0,41,2
1133,0x44f5662c8edb6031679b37297018233f9d1fb452,4428.154333838,41,2
1134,0x63c8dfde0b8e01dadc2e748c824cc0369df090b3,1452.9734674712136,44,2
1135,0x86cdb7e51ac44772be3690f61d0e59766e8bfc18,4000.0,39,2
1136,0xcb641ff743974802b3ae2173490e93aac01aa0bc,1606.42135141,40,2
1137,0xc6f5caf398b7980d6551215eecad34a1bb042cde,1500.9042003102927,41,2
1138,0x6c76bb6843c2ed9a5ad484edc9fecba5cd80b6a0,9000.871470910139,81,4
1139,0x032e1af47ba73e8833ea362b6cde095b4207d52c,1095.4893402455555,41,2
1140,0x4fa0d17790939c67f8e8e31146cdc0d9f031f955,14656.668504508763,4,1
1141,0x1c11ba15939e1c16ec7ca1678df6160ea2063bc5,4518.219394631607,170,2326
1142,0x5ce0b6862cce9162e87e0849e387cb5df4f9118c,1000.0000000077778,36,2
1143,0xcb7aa6711d86d6ca56dca3d858de9706afb9ff73,2229.994414,33,2
1144,0xe65b1273ef3f530e03caf446406d52d06233997e,3300.016548928,45,2
1145,0xe9295aee2c2c98bd22ab7a56012b8371e24c367c,1022.39036967,11,1
1146,0xff7329621cfe7ad47db4cdaebf3b599d8ad356fa,2000.0712250699999,45,4
1147,0xb5fe0bc8ecb6e54bdba1afbd579b0edc022f11a1,1500.03,38,2
1148,0x5b736eb18353629bde9676dadd165034ce5ecc68,1970.0,37,2
1149,0xd49a663b4c6cd6235f7ca2f126061d4797a3cec1,1559.0773703779744,30,3
1150,0x5d76a92b7cb9e1a81b8eb8c16468f1155b2f64f4,1272.673032763445,63,1744
1151,0xedc4402812c1e4d8312a5a2ed7bfee89c49613ba,22090.45204061817,70,2
1152,0x2a65aca4d5fc5b5c859090a6c34d164135398226,2344.31323823738,85,10
1153,0xfe8ad7dd2f564a877cc23feea6c0a9cc2e783715,2017.50000888,31,2
1154,0x178de54f80d2e66f2f4d7888f208f75445d859de,5007.999367900001,54,2
1155,0xeb2c2458b44f37985dc33e7b679a7b18e6c0c2b5,7500.004916,35,2
1156,0x6880b9ee0744cdd79af20d6de06c67d4d937ad91,4000.97574,28,2
1157,0x4beb312cad8f9b7dbb2a93b5c238b58766d43da3,2239.999391,31,2
1158,0x264e8a0829c94cc5d8e0e6f52132cc3f4ead34e1,1287.065792396892,50,3
1159,0x66dbf32e4eed194a09164ceea538f9af5911f6bc,2500.9549506508574,62,4
1160,0x701c484bfb40ac628afa487b6082f084b14af0bd,150000.0,26,2
1161,0xe04cf52e9fafa3d9bf14c407afff94165ef835f7,150000.0,26,2
1162,0x3ef9acaaaf6858d82c0f0358a368a380f32b8dda,2158.11381653,39,2
1163,0x829ee775be39e953b77daecddbe550975ec6e007,2041.1718970360191,41,2
1164,0x3f6dd3650ee428dcb7759553b017a96a94286ac9,1337.0,32,2
1165,0x753f3ddb20394c1bf31acfce6428041aa3814f3e,4483.01365513,48,2
1166,0xcdbf58a9a9b54a2c43800c50c7192946de858321,100000.09853,57,2
1167,0x03e5c6f40151fa77fd5416b7de7eae4a3be1a6c1,1720.99328,3,1
1168,0x08b3b370687107f0c4b03c875ba2747fd93a3d85,1500.977809496,36,8
1169,0x90a9e09501b70570f9b11df2a6d4f047f8630d6d,188297.68427569763,25,2
1170,0x90285a674839dd1d72d4738c2e846364b9d1bfe0,1899.999916,6,1
1171,0xb8f697d98ce079a6ff001dcf9680b516d403de76,1003.993385,29,1
1172,0xdc30abc10f083d541168ce077044b193fdff010c,3000.0299569856834,42,2
1173,0x3a2380c14d76a1198d1a24402838109f0303cb48,2571.883183545,48,2
1174,0x38b341c81ddcd572176efdf49013c51089798423,1357.5481320499998,43,2
1175,0xe64f8367c09edacb635d2276025bc15bdc8419c5,1604.082444583839,46,3
1176,0xc4fcb53c83468b391626dde7cb500e5899a3047c,1699.477591525,47,2
1177,0xdcba5decb537a050e555bbff193bac927e5b93e8,1479.5104764466944,52,3
1178,0xcde98078fa4271afe0d96bc62724edb4c4cb63af,3095.0260590079993,42,2
1179,0xdcd0272462140d0a3ced6c4bf970c7641f08cd2c,123587.69025187,19,2
1180,0x7ab5f5b05598466c508ea81ff45caee4d25c1417,3509.9987189999997,48,2
1181,0x554f95bd73676ca518e09b18b82577220f706843,1002.999097,38,2
1182,0xbf9453de9c3992bf7c893b001a3f8f3dfb0e9637,10000.0,56,2
1183,0x15c19e6c203e2c34d1edfb26626bfc4f65ef96f0,2999.998278,53,3
1184,0x5ecfd554020167e5f6615d938b8ec5fa1df72d0e,1005.69774679,40,2
1185,0x024861e9f89d44d00a7ada4aa89fe03cab9387cd,196021.97185848083,27,2
1186,0x7f1cb0fb25bb15334b6a8dae71d0cec7643df70f,15892.913685,38,2
1187,0xe1017e1ccf21349d7e8f8ba15fe681343fb3cb6b,2986.542467265807,65,1980
1188,0xc9cdf7d1f1d8a660dde04fcb9e34487ee34a71b2,7895.996765989,46,2
1189,0x49dc0b3aa98d8cbd825cd9783051bca0d2bad745,1018.0707353806217,50,5
1190,0x69c7cf66502ad85c564f8dc9609dc0c16a6b63f4,4751.551868841845,56,2
1191,0xc52d1a0c73c2a1be84915185f8b34faa0adf1de3,1400.0010000000002,37,2
1192,0x11e68c5caae037d658e95386763a60bfd5417c9b,1957.3278621908971,24,2
1193,0xa5f7a39e55d7878bc5bd754ee5d6bd7a7662355b,1651.2069242902282,11,68
1194,0x98ec059dc3adfbdd63429454aeb0c990fba4a128,200000.10703597133,22,2
1195,0x88ba372b1534379853cac605fceb43ce7bbe5247,1000.8931287499927,26,3
1196,0x36cc7b13029b5dee4034745fb4f24034f3f2ffc6,4957.03745906804,11,2
1197,0x1b025a3febf7252912468e40631abf318c844a62,1034.996744876,42,2
1198,0x324189126d855d2a9a89912ea90cb005bebb453a,1081.3971300977778,39,2
1199,0xb141e0d90a37816ecc507cb28d905ce2d424556c,1999.9645959098823,56,2
1200,0x3ee4361b72c7ecac056f2dfb32449b142d937675,9284.984105368778,55,2
1201,0x40ea5044b204b23076b1a5803bf1d30c0f88871a,14000.0,52,2
1202,0x75cbef7675ae9cfba5c935f5034e11a8a0863e64,2886.9962456643098,14,1
1203,0x2ab1d78f6e2e999c4df6c30ed6ec1721910a034e,1879.4420872625738,9,1
1204,0xc5fd0d81deeaf99b32b2d2c256491bc90f997da1,7032.962652638943,47,2
1205,0xb545420cb31befb3990924d174d2e7b36060a83a,10000.111097779863,48,2
1206,0x560881978defbe5c5757838f87c1626da77f1316,1785.4974169999998,38,2
1207,0x0ce0f4b23fcd0a21e2ae3009c23854fc209ce938,4847.497905440898,57,2
1208,0xc09c69c7e0129c4d92fd87c6685046ae07215f7a,1099.989139,18,2
1209,0x2fd1042d1a9a3a2479c7a381c96ac9e5bfd78ea1,2500.0,13,1
1210,0x5a8bd1a008713a8358b7dc3b9a40867c57fb26e6,2793.21,15,3
1211,0x0a2cbdbe590fad10a5001ed004b4dfe2f88c07bd,2999.9861610000003,48,2
1212,0xde316e479f3e54fcc35fd1749eefd364d8e80118,1218.4997509999998,39,2
1213,0xc88eec54d305c928cc2848c2fee23531acb96d49,1999.946,37,2
1214,0x0a41be86378f36ba0823db204723693c0836a3e9,1153.6584343866427,45,2
1215,0x2f282abbb6d4a3c3cd3b5ca812f7643e80305f06,1666.21347,39,2
1216,0x4eac9ce57af61a6fb1f61f0bf1d8586412be30bc,102002.994671997,63,2
1217,0xc731071735eadf670cfd1767f103111d9993f13a,1004.409349861,40,2
1218,0xa178ff321335bb777a7e21a56376592f69556b9c,8382.949189049472,52,6
1219,0xf71afe21cd32959113fc47ae2ef886b43a9413d5,1063.0197336718725,41,616
1220,0xebacd5907d96b80e7d0f94af0292e4e50742d813,1109.98,26,2
1221,0x09d0edf42b6870fc8e4af7f7a8870993c7a8ccd1,2660.110139,49,2
1222,0x6b18a4aa74dece98107eff906fc1c9da0b4834a4,1728.9976241923,27,2
1223,0xab1bdeb6a51b1361905d347ef0c2365ce086805f,1346.5616464627776,43,2
1224,0x95052f98f497377e0b94832177bf0e8fe32999ff,1372.997,2,1
1225,0xfbebd89aa186ccf6494cb9cb85161e656c34f8b2,1937.930683032,63,3
1226,0x67f706db3bbd04a250eed049386c5d09c4ee31f0,120784.25643412225,14,2
1227,0x71135d8f05963c905a4a07922909235a896a52ea,3000.0,37,3
1228,0xe82ffe31c55a69f1287672d5f558fefb7b481404,1128.9000614609693,37,2
1229,0x56a975d17abbf225d61550819504f1dbef1845bd,6057.075312,71,2
1230,0xd1b5d5ef07e7c2640de7ec6bb144176c7825f38b,3407.3808120544854,45,2
1231,0x089f5a5fd767d736f67f13d36286e2c66fb131f9,7000.0057817007,59,9
1232,0x84e9cf8166c36abfa49053b7a1ad4036202681ef,2000.0,36,2
1233,0xe43d3479c57e24744bd3f90504c79d4b62cb8333,1327.667507893,28,10
1234,0xfda66c3f597dbc4e389c14edfea34fb827b310d6,1874.5936494275954,40,2
1235,0x2bd7c4b8f919bee1b4c29bf7ef19af396b14970f,2885.69048000856,19,2
1236,0x5b8130aa929df3c0659575163796e90382a9a5bf,3164.56328394,38,2
1237,0x72c8439b4f545d6ae3fb89b9e3b354ab3729f135,2900.401373819093,56,5
1238,0x316641f584e2c0639657652ff8a2c40fce9de776,1619.9146666699999,8,2
1239,0x8be0012887a79af76839a02a8807de823cd2faa3,4044.527371996,44,2
1240,0xdb0e7d784d6a7ca2cbda6ce26ac3b1bd348c06f8,6925.0,35,2
1241,0x875fed2223f5ce57ca1c8bfd62ffb03360aa19dd,1251.8000000077777,38,2
1242,0x135cecd955e5798370769230159303d9b1839f66,5000.0,46,2
1243,0x8f24b7da4e37ef4033b1fdf5720f227666025e8f,2629.9624857500003,35,2
1244,0x07e599190833d50909c25e0842df1937b17974d7,1177.506358074134,51,2
1245,0x5023b5aa1a9c769caea36f569172e6ba8b637299,1128.616915542,46,2
1246,0x2e2171cce13573b6a93c7440d6978e71b14f99ac,10028.335107833685,14,14
1247,0xbe72471c1f196fc06b4129f090db7b004112618a,1100.483098399895,20,6
1248,0xcac725bef4f114f728cbcfd744a731c2a463c3fc,1851.9693510845098,29,2
1249,0xa204010d0ff84eaf79270082b7bc44b7d4b7c88a,6355.000000027778,35,2
1250,0x8f6438f028b0fba4dcea654bcd7f46e868f0129e,20727.59918641595,95,14
1251,0x053efe8b8f616660bed1d4efb74c907ba44d5399,9999.99656116,54,2
1252,0x6ca33486eed915816560630b883a047c4e2b92df,3262.825954535523,31,2
1253,0x526cb09ce3ada3672eec1deb46205be89a4b563e,2468.0,36,2
1254,0x6e36c2a0aa630932762e25e4ef2999471a2169b1,2156.4386380474607,13,117
1255,0x529ac45c2d6b514ee0dd49c95506da53df598246,6002.154967,52,2
1256,0x8312081ce75fca1d300940f313c356729ec4a4e5,1000.0004495447948,44,4
1257,0x5721fdf72e2e2f8b612e0ff35d58c6050fb9d614,1510.1281308824214,29,13
1258,0xc35d9fb54e04f70c95f8e96897b0fb5da26e9463,1213.06379934,52,8
1259,0xe0b3814c20c96d1890323fc8485a36b5ebf42488,1193.7040633512083,42,2
1260,0xa79118e85478b8371d4a521070e74a0bb9ad4224,1020.331855,42,2
1261,0x9235397b559382a9ea7646280a38e31b12af4cf6,2460.0469831856553,44,27
1262,0x381df1ad6ff916aff2fc139510bcaacf7b181ccd,10405.57616537,52,2
1263,0x51f332bd2e8a8a0e94ead05425efd35fe0e8434c,1196.0844750707213,33,1
1264,0x0ef85b49d08a75198692914eddb4b22cf5fa4450,1152.793364,49,2
1265,0x8453584a31246b9a7776bf181544d180e05a210c,12957.800459144999,58,2
1266,0xcf6b96a7e5fa02d9844c5cb0e8f7db66147304a6,1147.8143885544182,41,2
1267,0x95cddecd01856aa896426bd1ee021d87f3a5c199,26000.1588260031,43,2
1268,0xe154daeadb545838cbc6aa0c55751902f528682a,4814.99753908,49,2
1269,0x0518f5bb058f6215a0ff5f4df54dae832d734e04,150000.0,24,2
1270,0x76782fbf7ae7367804656b6befaeb04c97a784bd,41599.9372186615,6,2
1271,0x86ccbfe2fd1c3e4c4ebba78e06de59f538eb04f0,2333.395657028779,37,2
1272,0x9340b5f678e45ee05eb708bb7abb6ec8f08f1b6b,1803.5509157598135,36,2
1273,0xaf25663da625032c2f486a28b6d55b8cd22b74cc,21108.37084332,66,2
1274,0x06fed18718975d9e178e0c0fea35c18eac794c3f,67288.93294507364,109,277
1275,0x5b3d59d8c5d411ad1181e3ce64d4cf21e5e8c5cd,1476.81132976605,13,93
1276,0xc6ee35934229693529dc41d9bb71a2496658b88e,19700.0,50,2
1277,0x07ee55aa48bb72dcc6e9d78256648910de513eca,1069531.711484627,111,7
1278,0xcfc9315cee88e5c650b5a97318c2b9f632af6547,4213.935715067143,40,77
1279,0xb3f7f51c19693df4a709c6d24295c29cf1f5de76,1763.9810786337778,39,2
1280,0xc330b360afd9e0b6892f3428989bd5cd543f01c2,21001.46253187519,64,2
1281,0x8317ab6588b0f6643773fb3049e1e5d93d6002d3,46606.09697358984,65,3
1282,0xdb03f11483a64e83504433835c92571b1e6674c8,7006.76124199,32,2
1283,0xb7853f059e3f96ea720ba99d7effab9491c50429,2999.6537158061014,34,98
1284,0x048a3bd1861250fd3e7c9b0751d035c9e4dcfde7,5999.88279175,59,2
1285,0xb8847536338bc3c1addfdace6492cb5aa4b9673f,3144.977711,42,2
1286,0xbdb0d9e60a44698aebb70ca5e9e118dfac2fe644,3550.483259818,40,2
1287,0x80845058350b8c3df5c3015d8a717d64b3bf9267,51733.76462295007,56,2
1288,0xa429fa88731fdd350e8ecd6ea54296b6484fe695,1969.606,37,2
1289,0x2fd56159f4c8664a1de5c75e430338cfa58cd5b9,98700.025600846,77,2
1290,0x55ed737e7d3a2d5f6d14ecc4bc6bb32741899a1f,2499.9979,39,2
1291,0x6f652411609aca8370faf57b98b5b3a7c171723d,5007.168362,52,2
1292,0x87e349d29cf7beca210e63ca0c6a037ecc2614f1,3406.798370453534,41,4
1293,0x26b3dc19fd150de132773c591bf420731a0028db,4937.056991240569,23,2
1294,0x96c8dc7a822a6217890ea64945bb4e11ceae59a3,1541.72,27,1
1295,0x520a53f2bddc3604e30525ff7796b61511760f97,1036.943763,41,2
1296,0x3892cbfeaa781849d6db57525622e93de3ed2531,1031.964538,43,2
1297,0xd8b39ccde59355b6413f770fb37241c836e089f0,1000.39958,37,2
1298,0xcd08bedee338bf69f38ef49ba64d88043a2d1953,33927.960895112046,56,2
1299,0xccb458270a60d85ef10af31b8daad0b6d4f44770,1649.9639384519999,33,2
1300,0x3e24937959783bdf976597e1095ec7c272084065,1000.5768349621999,12,16
1301,0x9a2d163ab40f88c625fd475e807bbc3556566f80,1394.1008626199944,90,15597
1302,0xcdf589c3ea635dd6e0b42b4df8af930393edd5b2,2000.0,1,1
1303,0xc273c219116f9cacbe67e26cb8b21d33d28a150e,1044.9958000000001,32,2
1304,0x1808f5a534e71d26011119c21d078828f49d57d0,5300.000388214915,50,2
1305,0xc76ec00c12a5ea704e9c1aab9bfd265d127d8243,1137.3579104755806,54,10
1306,0x3165e382fda553534bf27ccd13ae5fa798fc799a,4928.655491055039,32,2
1307,0x5e91a95f9ce92c66f2b31261d92ff6d3d08a05e4,4431.023338420714,59,12
1308,0x29d93b296068a301f3901da1dbe1eb4a7093729e,1914.555,17,2
1309,0xdf0673416493f4ab2c8a0925dd989765acdcd41d,1041.6005244180776,47,2
1310,0x5b4a9210d3f20465b40da8b6d8ec7451c9a4e9bd,2000.230454,42,14
1311,0x40f50e8352d64af0ddda6ad6c94b5774884687c3,100000.00001999999,87,3
1312,0x5ef9198f9f01139a3f4d9dd8c4347aa779e5887f,1453.43737233,31,2
1313,0xf8c3df3c30b417395b6fc974261918ed5d2f3fcf,1605.71732623,39,2
1314,0xa4d0aa5017112040ee14e6835ca9d49d81d60a12,1000.1018685493333,26,2
1315,0xb0d32bd7e4e695b7b01aa3d0416f80557dba9903,3399.4964209345003,45,2
1316,0xad1d68a038fd2586067ef6d135d9628e79c2c924,3694.1576619,48,2
1317,0x532d32b00f305bcc24dcef56817d622f34fb2c24,1800.0,38,2
1318,0xa6f25cdf54b9777603066638de5035372d3ca35a,1500.9661140810383,30,2
1319,0xf2bf592f9f0884a45695e5fd8a69a0b449bb8adf,2000.0,39,2
1320,0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,3411.8541225425197,73,84
1321,0x4b068fe2cee007a48db70b28047470ded49d6aba,41040.33589787,70,2
1322,0x3c8fdb4b682a6149f5c90821d9ce94940d567a7f,10000.011920678777,48,4
1323,0x4ceb7f887ee36395c16d53f8cfdcb340f9d0b90f,1012.2055785262164,48,2
1324,0xab3601e23a7fcd8dbb273e2c954f7a1b40415784,1944.7914016377779,35,2
1325,0xb6fe5adde0970dfa82801ca589cd95643ab03c94,2400.0,30,1
1326,0xed4e1ad0f899ef3954d05bafc502f50c8e6a6baf,5549.962185940577,75,18
1327,0xc2aa91ec89dacad6c16911d3ca81684a8790ac29,2346.49684988,43,2
1328,0xb74c2b8a7fe657d1309bc833a19c355251353a29,1351.6923083099998,3,1
1329,0x557f5e65e0da33998219ad4e99570545b2a9d511,1063.96429751,36,2
1330,0xc9a2be82ba705e77ea65363ba2c60c8300000000,1104.6829893413283,4,1
1331,0x0a6aef9d592595059d8d187bff2196d0f45a1bab,1477.38601877,46,4
1332,0x3c7bd91eab9c711e8cc52d25d4b557b329743ee6,1150.0,37,2
1333,0x29d38fdf26d64fa799276e6615759d27db1f1fcd,6501.883996006673,82,14580
1334,0xdc6fa0ab52e13d2a67df8c309788185031980dae,1047.41397,36,2
1335,0xc2a39291acf6ae4ed29c6fcc15f1d54141f8d833,10035.179171219997,21,2
1336,0x0ea2a210312b3e867ee0d1cc682ce1d666f18ed5,9364.496009051343,59,2
1337,0xbc34ed46b8fde877bd551d7fa46c63a012dcb06c,2787.7122600000002,37,3
1338,0x9e35e77046fed3c4a0b3b8ce2820b4d37f6557b8,6440.9082855873,33,2
1339,0xc8519f29bd818a4f8da7c6b7c50b2a7cbc2131c0,18595.57012603,57,2
1340,0x9da3302240af0511c6fd1857e6ddb7394f77ab6b,8828.972188112,72,9
1341,0xf0b1c6b69c53f3d8580649a71d0b90c4a9e1c641,1454.248383,29,2
1342,0x2ac409e0e798a75379911c98373a0e465cda79bd,1000.0006689999999,42,2
1343,0xb749b54e04d5b19bdcedfb84da7701ab478c27ae,2680.0,41,3
1344,0xfa262e2e2abb1c28a3dcf180d4bea14c27531141,14872.500000000002,9,1
1345,0xdcfff3e8d23c2a34b56bd1b3bd45c79374432239,2300.229722000965,47,2
1346,0x516d5c528183ab38a1aed867ca0c10a1e008a88d,2937.8058454415345,41,1
1347,0x11c009fcce6d676d0472c7fc190e035b755eede3,1193.1303038485546,47,2
1348,0xc7cd9d874f93f2409f39a95987b3e3c738313925,16475.53416533053,44,2
1349,0xb639f2e9a057e9023ccb69b09449b6b7291b3152,6359.484909423868,53,2
1350,0xcb8c5823b3148cae7e93a25c3b29e3bc737db19c,3700.2936388301237,48,2
1351,0x514632efbd642c04de6ca342315d40dd90a2dba6,2204.284814987778,42,2
1352,0x0a4a011995c681bc999fdd79754e9a324ae3b379,30670.284691,62,2
1353,0x92e558c327434fedab19671ce07999df2a27f3c7,3912.0387613021885,49,2
1354,0x924d485ea316303d522782c28528d38deda17ecf,1932.48,7,1
1355,0xf8720e8f2b8ce731e02ad351d0f13b15aecc151a,5005.406849014172,48,2
1356,0x0e00003a97edb5281901865dba6746c3be52cb06,1731.4904393735758,39,2
1357,0xbeb3358c50cf9f75ffc76d443c2c7f55075a0589,2536.991237554967,40,2
1358,0x0aec69a62925582fcde09379a7dc1422fdd94ea6,1068.7999710000001,42,2
1359,0xed6a02cc7a3815425f7a3e2cdcbd7ed8095389c0,1314.76303825,39,2
1360,0x5dcde5d3510bf700a7a050516e4ad891e3e22a56,3000.2613743335683,50,2
1361,0x9b253d1d4269abe71a65e43a8b3e60e45762569b,1069.709622872756,69,12
1362,0xc94bebf278f5893e82d3fab07650890aa080e39b,3000.8999309049996,48,2
1363,0x6e1254fcdddbc3373728c2825bf1724c518966ec,2935.779175233324,18,1
1364,0x6c23bfe97bc7b8991ee729ff29bdfea202bdb952,1012.400818392,40,27
1365,0x0ca0590c4c7e56edeb74a33f2ce376026a2587fa,2261.2021158506664,83,6
1366,0x811ee271ba863149bb1e18613ba449bdba2055a3,4174.4575323983,48,2
1367,0xb959dce02e91d9db02b1bd8b7d17a9c41a97af09,4763.725425464,75,2
1368,0xb55e7192fb4ad4256073e80adc5ce5dfef1f14d2,1847.298,41,2
1369,0x34f07381a65486c5ef03ffeeab05186f85b943f4,3000.9105799999998,43,2
1370,0x6fa8ac76c7988f76462d0290d44c450c50f42859,1575.2406433807034,33,2
1371,0xb2bf6ece7747f8b06863503f72787ed6449741f1,4999.658597612,4,1
1372,0x226ce8219207e773c0768a699bf7982dbea754ad,3299.9500856987675,68,9
1373,0x676beac962b242d69a5e8b5ee13a62b7891a5f94,1200.011,39,2
1374,0x2b16027b7004c0555c901d38cf9312299d46d6eb,1357.7596701,30,1
1375,0x2e75d69974d12be8ea49401cc152cd6c9d5cb09e,1200.0,43,2
1376,0x8759b0b1d9cba80e3836228dfb982abaa2c48b97,63734.36834813995,76,8
1377,0x6a14e385fff2f21abe425a07ce29842b7037a80d,10000.0,49,2
1378,0x76ae5632ae65d95dd704218920f7d8ac4daef9cc,90403.825830675,57,2
1379,0x94133870506af5d0644f41a2ee62cc387b81135e,3849.407436552598,54,2
1380,0xa30b74d2baf8ab185cffdbc3bedf7887dcbd261d,2020.2004588332927,43,2
1381,0x77d88171e190d88c107d1d8de7a30af4254f3a09,1532.0,40,2
1382,0xa8339933c37922169a27d3c2b8727e3b7ace05a3,1238.15190573,43,3
1383,0x184744fb0ae65515732b76b6480d01975009af1a,33600.653999999995,65,2
1384,0x97e813b9a81d097e60a5e6311bc9a475199b67ae,61375.429716585,65,8
1385,0x20990b7688861fd6d8f45efc1ffb051bb030532c,1005.128818822503,65,16
1386,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,3722.7772046901264,15,10
1387,0xa26d23d95d885156469ba7dda66e643c5b4680c8,1365.83815022,37,2
1388,0xb6e935ee71b622a4d11a5e8705bc66b571ee08a2,1758.0783643695015,77,19
1389,0xe7ba4463da3fb6a910f690d337a46abad6efb4a8,2000.355992453655,2,4
1390,0xff207308ced238a6c01ad0213ca9eb4465d42590,1020.734101624,45,2
1391,0x316f9873a8c06b4bc037e0421bde770b5f1eaa89,1681.0,12,1
1392,0xb61636baff6824fe2506f38c1c0fc1c11b0e32a5,11344.408282585768,90,84
1393,0xfcd9e6334f03cb633332095087a4a85031708b49,5321.5999870000005,27,1
1394,0xe148dea3f5a32980c5ce26a64d3f04e278acf123,1154.81940818,49,2
1395,0x500e2f19b19416255b9106bcb8b80943442fa686,1798.1037094500002,23,2
1396,0xe9fa93b9af39e46a3e73e940b3fde5969c60b1ed,4230.340298180761,10,1
1397,0x5ca3b8b7e0e065f8e97f889ba792177d072a326b,1084.223719124546,30,2
1398,0x320c1a6010c43571973f46d62897cca5e1c993b2,2349.654941978,49,2
1399,0x7766a8e46d65a6d8871147127e1843fd59117e93,2799.9695590077777,34,3
1400,0xad927e03d1599a78ca2bf0cad2a183dceb71eac0,1970.0,37,2
1401,0x00e71922608e1ec9039acf7949fbe021b3726417,1584.904751457788,45,13
1402,0x02e6ee5b4abea4632a585e469eecee465145b66c,2500.0,13,2
1403,0xc6f0d5a1c9592224bfc68240b7b1c9bd93ce093e,1759.378776726208,42,2
1404,0xf646cbe3b030fb6c2569215f0117dba58badb95e,1479.676559570966,84,11
1405,0xe08129823e08de9f242cd42ed268eb6bf14a7f79,1000.996871,32,2
1406,0xa8d10520425062260b3e33feb11dcb7e25a864da,14299.791669133,49,2
1407,0x923f3958f05395568e98fee5a647be489565fe64,10016.6311835589,43,3
1408,0x143b835eef5884e7b6b432710617dfff4b6aac73,2122.1655447999997,24,1
1409,0xd6a062cae6123c158768a5c444ca0896cc60d6b1,27700.10145879195,68,213
1410,0x4aab5afd9b4d93c3f427bd8ee04ef48b7ab53206,2005.1292257920002,34,39
1411,0x925b9bb865ef4b321e79ade33fee3f1381b2caa0,5333.141118441143,74,3
1412,0x1973f7e684c8af430881c2c013a46f0ac33cb562,1014.9900000077778,40,2
1413,0xe2d0421c9f2ed2000c8356cd68188e61ed398a2e,2519.189519226135,60,4
1414,0xcac399de295817cd6d629908a949f29d34caa5ff,2097.9,40,2
1415,0x4280a58f8bb10b9440de94f42b4f592120820191,1067.772098,36,2
1416,0xa00776491b80e483789e620fe81658a120ee65a5,11599.998908,33,2
1417,0xceffc7330317f72957c662d072a5e7d63b9b578c,50399.93895,65,2
1418,0x6adb3c59d189b1b258852bd1ebbd9d58841aafd7,20001.000000000004,57,2
1419,0x962f7a7146ca5527fb9bf92491da675f3d2de0d8,2512.709957856029,15,2
1420,0x4231347c9a926119d7cf8c745c613e2167891355,13250.145058451551,11,5
1421,0xbf78b82ad57ea01d6f2d2191eb24dc242c70cde4,1101.001,26,2
1422,0x9a8593a09553d85cc70e2b0da4a7e39f9a0cd863,1440.04803068,38,2
1423,0x088a328ee999f080ef51539b82075dcb6955dc9b,1027.395848283407,26,2
1424,0x03e4b00b607d0980668ca6e50201576b00000000,6687.725727173999,39,2
1425,0x63ef3b6f18830f309c35dd41b1700308824d7afe,2000.7942822,42,2
1426,0x0a497793e206a1956c18dfd8e9ec2093c9837fb4,9445.95313862,54,2
1427,0x0e71e67590e9a4326ffad4f9dba8b0a583cdbdd8,1700.0616951299999,32,1
1428,0xebe1495ed58d91c75e79f2d20d21e7f9c4bced5d,2345.6255110374277,49,3
1429,0xceb40e3b9563f493ecab61a8e5de186e1c044e5c,1025.2598717403878,23,2
1430,0x170d4e462352b4fee2c1e11bb27985cb353aa0a9,1010.9900000077778,42,2
1431,0xc55c5a2a1190396b17530c373d996150762b35cf,5004.506647597482,89,6
1432,0x8fc2b4cbdf3428ad79319f15952e55af7a94f44e,2007.9998146088062,45,2
1433,0x6e744ebd827943af73be2c626bd4d99639936462,3063.361009328398,49,2
1434,0x3fee16929e1d083dade5da1b66b070dc438cd7f4,1990.1913986217028,13,22
1435,0xdbbe53216a2f49e32156da1e3fce43ff7609b703,5212.005018069402,53,3
1436,0x18345118bd04c405b4d74941563a21b5a2bf06b7,9400.002472,61,2
1437,0x0fe0ecfd53525fde9153e4c3acf66403b392a832,1788.84002692144,22,2
1438,0xa803b92807baa4cf1c088be2d2debaac5cee14be,1000.1591985767777,33,2
1439,0x8234f463d18485501f8f85ace4972c9b632dbccc,2000.0,34,2
1440,0x7c04d98af1d44db525491834efa14121ac7073b1,2778.05578563,41,3
1441,0x74648caac748dd135cd91ea14c28e1bd4d7ff6ae,3100.0,41,2
1442,0xea25eb62b4628f2fca1ec0cb6d2b15f3794ee282,1800.0670580425,16,3
1443,0x10abe2494e4525f8cd2bac772671f0e1a44c6975,14060.03470694,51,4
1444,0xb6b724452850356dc2a5fc7ff5337e1c9d66f377,1976.710514302578,9,2
1445,0xe2ff803c049b3cc3986e5f83bbf9cb2150d16c97,1703.6847104799997,39,2
1446,0xe4d8d4b3e5e5ef650d0fa9a102cc335aa3ad4340,1108.044351534,34,2
